CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL1950843	1279824	CHEMBL1950843	1279824		5311	442.65	2.82	64.68	0	CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N(C)[C@H]2CCCN(CCc3ccccc3)C2	14761871	PPB		73.36	%		PPB		73.36	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1950856	1279837	CHEMBL1950856	1279837		5336	481.48	2.71	73.47	0	CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(Br)cc2)C1)C(C)(C)C	14766042	PPB		97.71	%		PPB		97.71	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1957266	1282795	CHEMBL1957266	1282795		5838	457	5.53	69.37	1	Cc1sc2c(C(=N[C@@H](CC(=O)OC(C)(C)C)c3nnc(C)n23)c4ccc(Cl)cc4)c1C	14767051	PPB		99.14	%		PPB		99.14	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1957381	1282912	CHEMBL1957381	1282912		4833	338.37	4.24	82.69	0	Cc1cc(ccn1)c2ccc(cc2)c3nc4ccncc4c(O)c3C#N	14767242	PPB		99.59	%		PPB		99.59	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL14762	14221	CHEMBL14762	14221	SELICICLIB	2998	354.46	3.2	87.89	0	CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1	14764033	PPB		92.8	%		PPB		92.8	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL289330	63741	CHEMBL289330	63741		2567	371.28	2.68	50.8	0	CCN1CCC[C@H]1CNC(=O)c2cc(Br)cc(OC)c2OC	14760574	PPB		45.98	%		PPB		45.98	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1934426	1271894	CHEMBL1934426	1271894		5516	488.65	4.39	102.32	0	C[C@H](NC(=O)c1c(C)nn(C2CCOCC2)c1NS(=O)(=O)c3ccc(cc3)C4CC4)C(C)(C)C	14764019	PPB		92.64	%		PPB		92.64	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL13485	12846	CHEMBL13485	12846	SU-11652	4246	414.94	3.85	77.23	0	CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(Cl)cc23)c1C	14763119	PPB		89.49	%		PPB		89.49	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1914480	1264000	CHEMBL1914480	1264000		3947	452.52	1.22	103.63	0	COc1ccc2N=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1	14760655	PPB		53.45	%		PPB		53.45	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL267894	2366	CHEMBL267894	2366	AMOBARBITAL	403	226.28	1.39	78.76	0	CCC1(CCC(C)C)C(=O)NC(=NC1=O)O	14760717	PPB		60.77	%		PPB		60.77	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL272705	437592	CHEMBL272705	437592		2283	338.41	2.06	104.04	0	C[C@H](CO)Nc1nc(SCc2occc2)nc3NC(=O)Sc13	14766228	PPB		98.4	%		PPB		98.4	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL274737	338744	CHEMBL274737	338744		136	361.5	3.14	96.95	0	CC[C@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13	14766341	PPB		98.7	%		PPB		98.7	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL279898	26237	CHEMBL279898	26237	ENPROFYLLINE	207	194.19	-.18	83.54	0	CCCN1C(=O)NC(=O)c2[nH]cnc12	14760799	PPB		67.12	%		PPB		67.12	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL581893	588714	CHEMBL581893	588714		1542	231.26	1.25	96.91	0	COc1ccc2c(C)nc(NC(=N)N)nc2c1	14761988	PPB		78.79	%		PPB		78.79	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL16	921	CHEMBL16	921	PHENYTOIN	782	252.27	1.97	61.69	0	OC1=NC(=O)C(N1)(c2ccccc2)c3ccccc3	14762994	PPB		87.11	%		PPB		87.11	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL576257	579370	CHEMBL576257	579370		4386	338.35	2.83	115.2	0	C[C@H](Nc1nc(Nc2cc(C)[nH]n2)cnc1C#N)c3ccc(F)cn3	14762939	PPB		85.48	%		PPB		85.48	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL578288	588090	CHEMBL578288	588090		1349	258.31	1.66	113.11	0	NC(=NC#N)c1sc(Nc2ccccc2)nc1N	14763125	PPB		89.7	%		PPB		89.7	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL554	14805	CHEMBL554	14805	LAPATINIB	1222	581.07	6.14	106.35	2	CS(=O)(=O)CCNCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2	14767769	PPB		99.74	%		PPB		99.74	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL239336	404706	CHEMBL239336	404706		3975	328.39	3.12	67.43	0	CC1=C(C(NC(=O)N1)c2cccs2)C(=O)OCc3ccccc3	14765964	PPB		97.32	%		PPB		97.32	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL551170	565168	CHEMBL551170	565168		2838	414.89	2.52	96.85	0	Clc1ccc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)N5N=CC(=O)NC5=O	14766150	PPB		98.13	%		PPB		98.13	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL106	13758	CHEMBL106	13758	FLUCONAZOLE	1351	306.28	.74	81.65	0	OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F	14759442	PPB		14.23	%		PPB		14.23	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL236788	402028	CHEMBL236788	402028		5306	489.6	2.93	145.94	0	CCOc1cc(CN2CCC(CC2)Nc3oc4ccc(cc4n3)S(=O)(=O)N)cc(OCC)c1N	14761817	PPB		70.1	%		PPB		70.1	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL541944	555190	CHEMBL541944	555190		3435	569.58	5.19	53.4	2	Fc1ccc(cc1)C(NC(=O)CN2CCN(Cc3ccn(c3)c4ccc(cn4)C(F)(F)F)CC2)c5ccc(F)cc5	14767868	PPB		99.86	%		PPB		99.86	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL212521	352129	CHEMBL212521	352129		3931	307.4	2.64	78.91	0	CC[C@H](N)C(=O)N[C@@H](Cc1ccc(cc1)c2ccccc2)C#N	14763957	PPB		91.99	%		PPB		91.99	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL217943	367387	CHEMBL217943	367387		1130	278.31	2.87	62.22	0	Oc1c(ccc2cccnc12)C(=O)NCc3ccccc3	14765240	PPB		96.93	%		PPB		96.93	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1824042	1174139	CHEMBL1824042	1174139		3643	471.95	2.05	96.03	0	Clc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1	14764036	PPB		92.8	%		PPB		92.8	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL195309	323243	CHEMBL195309	323243		3863	393.51	3.87	70.14	0	Cc1nccn1c2ccc(Sc3cccc(c3)C4(CCOCC4)C(=O)N)cc2	14764064	PPB		93.1	%		PPB		93.1	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL205092	345260	CHEMBL205092	345260		2100	481.58	2.09	113.22	0	CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3c[nH]c4ncccc34)c2C(=O)N5CC[C@@H](O)C5	14761786	PPB		68.63	%		PPB		68.63	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL507674	508755	CHEMBL507674	508755	CEFOPERAZONE	3165	645.68	-1.11	220.26	2	CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)CSc4nnnn4C)c5ccc(O)cc5)C(=O)C1=O	14763165	PPB		90.12	%		PPB		90.12	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL514670	476032	CHEMBL514670	476032		3587	448.83	5.15	97.11	1	Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1C(=O)Nc3cnc(N)c(Cl)c3	14766236	PPB		98.4	%		PPB		98.4	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1779503	1147976	CHEMBL1779503	1147976		2871	370.8	1.55	96.85	0	Clc1ccc(cc1C(=O)NCCc2ccccc2)N3N=CC(=O)NC3=O	14765999	PPB		97.49	%		PPB		97.49	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1797387	1160446	CHEMBL1797387	1160446		1779	429.66	6.5	64.36	1	Cc1onc(c1NC(=O)OCc2c(F)cccc2Cl)c3c(Cl)cccc3Cl	14767810	PPB		99.8	%		PPB		99.8	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL182997	306786	CHEMBL182997	306786		3569	381.9	1.81	95.66	0	CC(C)(C)[C@@H](O)C(=O)N1CCC[C@H]1C(=O)NCc2cc(Cl)ccc2CN	14760551	PPB		42.01	%		PPB		42.01	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
